"FOREST","PLAN","STRA","SPLT","PLOT","DIST","COMP","STAN","DDATE","INVT","SITE","ASPC","SLOP","ELEV","STRC","HIST","HSDT","DACC","ECOT","LFRM","TRID","POIN","NCNT","FACT","SPEC","SRFC","GFRM","SPFE","R5TC","OPTC","COVR","HEIG","NTPA","PCLU","PSTA","PSTR","CSTR","GIS_LINK","PROJECT_NAME","FLD_ID"
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","FB","E","0004",0.00,24.07,"2FORB","",""," ","5","",1.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4200.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","FB","E","0004",0.00,24.07,"CLPE","",""," ","5","",2.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4201.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","FB","E","0004",0.00,24.07,"GILIA","",""," ","5","",1.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4202.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","GR","G","0004",0.00,24.07,"2GA","",""," ","5","",5.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4203.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","GR","G","0004",0.00,24.07,"2GP","",""," ","5","",3.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4204.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","GR","G","0004",0.00,24.07,"BROMU","",""," ","5","",25.00,2.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4205.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","GR","G","0004",0.00,24.07,"BRTE","",""," ","5","",25.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4206.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","SH","B","0004",0.00,24.07,"ARGL4","",""," ","4","",17.00,12.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4207.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","SH","B","0004",0.00,24.07,"CELE3","",""," ","4","",5.00,7.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4208.00
"12","1","IQC","A","178","  ","          ","    ","092010","  FI","C73"," 20"," 85",4166.00," ","","","","  SOC00000","SH","B","0004",0.00,24.07,"CEMOG","",""," ","4","",3.00,7.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4209.00
"12","1","IQC","A","178","  ","   "," ","092010","FI","C73"," 20"," 85",4166.00," ","","","","SOC000","","Z","0004",0.00,10.00,"","BARE","","","6","",35.30,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4210.00
"12","1","IQC","A","178","  ","   "," ","092010","FI","C73"," 20"," 85",4166.00," ","","","","SOC000","","Z","0004",0.00,10.00,"","BAVE","","","6","",4.30,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4211.00
"12","1","IQC","A","178","  ","   "," ","092010","FI","C73"," 20"," 85",4166.00," ","","","","SOC000","","Z","0004",0.00,10.00,"","LITT","","","6","",59.30,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4212.00
"12","1","IQC","A","178","  ","   "," ","092010","FI","C73"," 20"," 85",4166.00," ","","","","SOC000","","Z","0004",0.00,10.00,"","WOOD","","","6","",1.30,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112178","BDFPLUS10_1",4213.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0001",0.00,24.07,"2FORB","",""," ","5","",1.00,4.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4214.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0001",0.00,24.07,"2GA","",""," ","5","",8.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4215.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0001",0.00,24.07,"AVENA","",""," ","5","",40.00,3.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4216.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0001",0.00,24.07,"BROMU","",""," ","5","",50.00,2.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4217.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0001",0.00,10.00,"","BARE","","","6","",2.50,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4218.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0001",0.00,10.00,"","BAVE","","","6","",87.50,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4219.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0001",0.00,10.00,"","LITT","","","6","",10.00,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4220.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0002",0.00,24.07,"2FORB","",""," ","5","",4.00,4.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4221.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0002",0.00,24.07,"CIRSI","",""," ","5","",3.00,4.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4222.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0002",0.00,24.07,"TOAR","",""," ","5","",5.00,3.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4223.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0002",0.00,24.07,"2GA","",""," ","5","",2.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4224.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0002",0.00,24.07,"AVENA","",""," ","5","",1.00,2.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4225.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0002",0.00,24.07,"BROMU","",""," ","5","",15.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4226.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","SH","B","0002",0.00,24.07,"SAMBU","",""," ","4","",3.00,9.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4227.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","SH","B","0002",0.00,24.07,"TODI","",""," ","4","",2.00,9.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4228.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0002",0.00,10.00,"","BARE","","","6","",1.80,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4229.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0002",0.00,10.00,"","BAVE","","","6","",88.80,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4230.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0002",0.00,10.00,"","LITT","","","6","",5.00,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4231.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0002",0.00,10.00,"","ROCK","","","6","",0.80,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4232.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0002",0.00,10.00,"","WOOD","","","6","",3.80,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4233.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0003",0.00,24.07,"2FORB","",""," ","5","",2.00,4.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4234.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0003",0.00,24.07,"2FORB","",""," ","5","",1.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4235.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0003",0.00,24.07,"CIRSI","",""," ","5","",1.00,3.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4236.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0003",0.00,24.07,"AVENA","",""," ","5","",45.00,3.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4237.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0003",0.00,24.07,"BROMU","",""," ","5","",40.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4238.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0003",0.00,24.07,"ELGL","",""," ","5","",1.00,4.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4239.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","SH","B","0003",0.00,24.07,"QUBE5","",""," ","4","",1.00,9.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4240.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","SH","B","0003",0.00,24.07,"SAMBU","",""," ","4","",2.00,13.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4241.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","SH","B","0003",0.00,24.07,"TODI","",""," ","4","",3.00,5.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4242.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0003",0.00,10.00,"","BARE","","","6","",3.80,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4243.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0003",0.00,10.00,"","BAVE","","","6","",82.00,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4244.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0003",0.00,10.00,"","LITT","","","6","",13.50,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4245.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0003",0.00,10.00,"","ROCK","","","6","",0.30,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4246.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0003",0.00,10.00,"","WOOD","","","6","",0.50,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4247.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0004",0.00,24.07,"2FORB","",""," ","5","",2.00,3.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4248.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0004",0.00,24.07,"CIRSI","",""," ","5","",1.00,2.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4249.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","FB","E","0004",0.00,24.07,"PHACE","",""," ","5","",1.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4250.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0004",0.00,24.07,"2GA","",""," ","5","",6.00,1.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4251.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0004",0.00,24.07,"AVENA","",""," ","5","",4.00,3.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4252.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","GR","G","0004",0.00,24.07,"BROMU","",""," ","5","",40.00,2.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4253.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","SH","B","0004",0.00,24.07,"SAMBU","",""," ","4","",3.00,16.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4254.00
"12","1","IQC","A","179","  ","          ","    ","052010","  FI","C145","180"," 20",2739.00," ","","","","  soc00000","SH","B","0004",0.00,24.07,"TODI","",""," ","4","",3.00,2.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4255.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0004",0.00,10.00,"","BARE","","","6","",8.50,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4256.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0004",0.00,10.00,"","BAVE","","","6","",73.80,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4257.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0004",0.00,10.00,"","LITT","","","6","",11.00,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4258.00
"12","1","IQC","A","179","  ","   "," ","052010","FI","C145","180"," 20",2739.00," ","","","","soc000","","Z","0004",0.00,10.00,"","WOOD","","","6","",6.80,0.00,0.00,4.00,0.00,62.00,17.00,"BDFPLUS10_112179","BDFPLUS10_1",4259.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0001",0.00,24.07,"2FORB","",""," ","5","",2.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4321.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0001",0.00,24.07,"GALIU","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4322.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0001",0.00,24.07,"PHACE","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4323.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0001",0.00,24.07,"PLAGI","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4324.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","GR","G","0001",0.00,24.07,"2GA","",""," ","5","",2.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4325.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","GR","G","0001",0.00,24.07,"BROMU","",""," ","5","",40.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4326.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","SH","B","0001",0.00,24.07,"2SHRUB","",""," ","4","",5.00,3.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4327.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","SH","B","0001",0.00,24.07,"DERI","",""," ","4","",2.00,4.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4328.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","SH","B","0001",0.00,24.07,"RIBES","",""," ","4","",1.00,3.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4329.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","SH","B","0001",0.00,24.07,"TODI","",""," ","4","",5.00,3.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4330.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","TR","H","0001",0.00,24.07,"QUCH2","","EB"," ","4","",1.00,2.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4331.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","TR","H","0001",0.00,24.07,"QUWI2","","EB"," ","4","",1.00,2.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4332.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0001",0.00,10.00,"","BAVE","","","6","",61.50,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4333.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0001",0.00,10.00,"","LITT","","","6","",12.30,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4334.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0001",0.00,10.00,"","MOSS","","","6","",2.50,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4335.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0001",0.00,10.00,"","ROCK","","","6","",16.00,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4336.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0001",0.00,10.00,"","WOOD","","","6","",7.80,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4337.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","","TR","H","0003",3.00,24.07,"QUCH2","","EB","","3","",61.30,25.00,72.21,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4351.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0003",0.00,24.07,"2FORB","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4352.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0003",0.00,24.07,"PHACE","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4353.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0003",0.00,24.07,"PTAQ","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4354.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","GR","G","0003",0.00,24.07,"2GA","",""," ","5","",1.00,2.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4355.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","GR","G","0003",0.00,24.07,"BROMU","",""," ","5","",20.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4356.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","SH","B","0003",0.00,24.07,"2SHRUB","",""," ","4","",35.00,5.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4357.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","SH","B","0003",0.00,24.07,"CEIN3","",""," ","4","",20.00,7.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4358.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","SH","B","0003",0.00,24.07,"TODI","",""," ","4","",10.00,4.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4359.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","TR","H","0003",0.00,24.07,"QUCH2","","EB"," ","4","",1.00,3.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4360.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0003",0.00,10.00,"","BARE","","","6","",14.00,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4361.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0003",0.00,10.00,"","BAVE","","","6","",51.30,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4362.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0003",0.00,10.00,"","LITT","","","6","",14.80,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4363.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0003",0.00,10.00,"","ROCK","","","6","",4.80,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4364.00
"12","1","IQC","A","181","  ","   "," ","052010","FI","C73","346"," 75",3494.00," ","","","","soisoc","","Z","0003",0.00,10.00,"","WOOD","","","6","",15.30,0.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4365.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","","TR","H","0004",10.00,24.07,"QUCH2","","EB","","3","",128.20,19.00,240.72,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4366.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0004",0.00,24.07,"2FORB","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4367.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0004",0.00,24.07,"2FORB","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4368.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0004",0.00,24.07,"CLPE","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4369.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","FB","E","0004",0.00,24.07,"PHACE","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4370.00
"12","1","IQC","A","181","  ","          ","    ","052010","  FI","C73","346"," 75",3494.00," ","","","","  soisoc00","GR","G","0004",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,3.00,0.00,62.00,17.00,"BDFPLUS10_112181","BDFPLUS10_1",4371.00
