"FOREST","PLAN","STRA","SPLT","PLOT","DIST","COMP","STAN","DDATE","INVT","SITE","ASPC","SLOP","ELEV","STRC","HIST","HSDT","DACC","ECOT","LFRM","TRID","POIN","NCNT","FACT","SPEC","SRFC","GFRM","SPFE","R5TC","OPTC","COVR","HEIG","NTPA","PCLU","PSTA","PSTR","CSTR","GIS_LINK","PROJECT_NAME","FLD_ID"
"02","1","USQ","A","003","  ","          ","    ","102007","FI","E25","  0","  0",3376.00," ","","","","  ESCX0600","SH","B","0003",0.00,24.07,"MALAC2","","","","4","",4.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",114
"02","1","USQ","A","003","  ","          ","    ","102007","FI","E25","  0","  0",3376.00," ","","","","  ESCX0600","SS","B","0003",0.00,24.07,"ENCEL","","","","4","",2.00,3.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",115
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0003",0.00,10.00,"","BARE","","","6","",78.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",116
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0003",0.00,10.00,"","BAVE","","","6","",1.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",117
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0003",0.00,10.00,"","LITT","","","6","",1.80,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",118
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0003",0.00,10.00,"","ROCK","","","6","",17.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",119
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0003",0.00,10.00,"","WOOD","","","6","",2.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",120
"02","1","USQ","A","003","  ","          ","    ","102007","FI","E25","  0","  0",3376.00," ","","","","  ESCX0600","FB","E","0004",0.00,24.07,"2FORB","",""," ","5","",5.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",121
"02","1","USQ","A","003","  ","          ","    ","102007","FI","E25","  0","  0",3376.00," ","","","","  ESCX0600","FB","E","0004",0.00,24.07,"LOSC2","","","","5","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",122
"02","1","USQ","A","003","  ","          ","    ","102007","FI","E25","  0","  0",3376.00," ","","","","  ESCX0600","FB","E","0004",0.00,24.07,"PHACE","","","","5","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",123
"02","1","USQ","A","003","  ","          ","    ","102007","FI","E25","  0","  0",3376.00," ","","","","  ESCX0600","FB","E","0004",0.00,24.07,"SALVI","","","","5","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",124
"02","1","USQ","A","003","  ","          ","    ","102007","FI","E25","  0","  0",3376.00," ","","","","  ESCX0600","SH","B","0004",0.00,24.07,"ADFA","","","","4","",5.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",125
"02","1","USQ","A","003","  ","          ","    ","102007","FI","E25","  0","  0",3376.00," ","","","","  ESCX0600","SH","B","0004",0.00,24.07,"CEGRP","","","","4","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",126
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0004",0.00,10.00,"","BARE","","","6","",84.80,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",127
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0004",0.00,10.00,"","BAVE","","","6","",2.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",128
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0004",0.00,10.00,"","LITT","","","6","",5.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",129
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0004",0.00,10.00,"","ROCK","","","6","",5.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",130
"02","1","USQ","A","003","  ","   "," ","102007","FI","E25","  0","  0",3376.00," ","","","","ESCX06","","Z","0004",0.00,10.00,"","WOOD","","","6","",2.80,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102003","CNFPLUS10_1",131
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0001",0.00,10.00,"","BARE","","","6","",82.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",276
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0001",0.00,10.00,"","BAVE","","","6","",2.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",277
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0001",0.00,10.00,"","LITT","","","6","",1.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",278
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0001",0.00,10.00,"","ROCK","","","6","",13.80,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",279
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0001",0.00,10.00,"","WOOD","","","6","",0.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",280
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","FB","E","0001",0.00,24.07,"ALLIU","","","","5","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",281
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","GR","G","0001",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",282
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0001",0.00,24.07,"ADFA","","","","4","",10.00,3.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",283
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0001",0.00,24.07,"MALA6","","","","4","",1.00,3.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",284
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0001",0.00,24.07,"SACL","","","","4","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",285
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0001",0.00,24.07,"YUWH","","","","4","",1.00,7.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",286
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0001",0.00,24.07,"YUWH","","","","4","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",287
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","VI","E","0001",0.00,24.07,"CALYS","","","","5","",4.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",288
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0002",0.00,10.00,"","BARE","","","6","",121.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",289
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0002",0.00,10.00,"","BAVE","","","6","",4.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",290
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0002",0.00,10.00,"","ROCK","","","6","",24.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",291
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","FB","E","0002",0.00,24.07,"ALLIU","","","","5","",2.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",292
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","GR","G","0002",0.00,24.07,"2GP","",""," ","5","",2.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",293
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0002",0.00,24.07,"ADFA","","","","4","",9.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",294
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0002",0.00,24.07,"ERCR2","","","","4","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",295
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0002",0.00,24.07,"MALA6","","","","4","",1.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",296
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0002",0.00,24.07,"RHOV","","","","4","",1.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",297
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0002",0.00,24.07,"SACL","","","","4","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",298
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0002",0.00,24.07,"YUWH","","","","4","",1.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",299
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0002",0.00,24.07,"YUWH","","","","4","",1.00,6.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",300
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","VI","E","0002",0.00,24.07,"CALYS","","","","5","",10.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",301
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0003",0.00,10.00,"","BARE","","","6","",75.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",302
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0003",0.00,10.00,"","BAVE","","","6","",5.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",303
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0003",0.00,10.00,"","LITT","","","6","",6.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",304
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0003",0.00,10.00,"","ROCK","","","6","",12.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",305
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0003",0.00,10.00,"","WOOD","","","6","",0.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",306
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","FB","E","0003",0.00,24.07,"ALLIU","","","","5","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",307
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0003",0.00,24.07,"ADFA","","","","4","",5.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",308
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0003",0.00,24.07,"DIAU","","","","4","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",309
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0003",0.00,24.07,"YUWH","","","","4","",1.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",310
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","VI","E","0003",0.00,24.07,"CALYS","","","","5","",19.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",311
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0004",0.00,10.00,"","BARE","","","6","",75.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",312
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0004",0.00,10.00,"","BAVE","","","6","",2.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",313
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0004",0.00,10.00,"","LITT","","","6","",4.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",314
"02","1","USQ","A","007","  ","   "," ","122002","FI","E25","  0","  0",2251.00," ","","","","      ","","Z","0004",0.00,10.00,"","ROCK","","","6","",18.80,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",315
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","FB","E","0004",0.00,24.07,"ALLIU","","","","5","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",316
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0004",0.00,24.07,"ADFA","","","","4","",14.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",317
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0004",0.00,24.07,"DIAU","","","","4","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",318
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0004",0.00,24.07,"MALA6","","","","4","",3.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",319
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SH","B","0004",0.00,24.07,"SACL","","","","4","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",320
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","SS","B","0004",0.00,24.07,"2SHRUB","","","","4","",1.00,3.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",321
"02","1","USQ","A","007","  ","          ","    ","122002","FI","E25","  0","  0",2251.00," ","","","","          ","VI","E","0004",0.00,24.07,"CALYS","","","","5","",14.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102007","CNFPLUS10_1",322
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","FB","E","0001",0.00,24.07,"LOSC2","","","","5","",20.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1013
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","GR","G","0001",0.00,24.07,"2GP","","","","5","",5.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1014
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0001",0.00,24.07,"ADFA","","","","4","",25.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1015
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0001",0.00,10.00,"","BARE","","","6","",57.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1016
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0001",0.00,10.00,"","BAVE","","","6","",3.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1017
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0001",0.00,10.00,"","LITT","","","6","",36.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1018
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0001",0.00,10.00,"","ROCK","","","6","",0.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1019
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0001",0.00,10.00,"","WOOD","","","6","",2.80,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1020
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","FB","E","0002",0.00,24.07,"LOSC2","","","","5","",5.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1021
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","GR","G","0002",0.00,24.07,"2GP","","","","5","",3.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1022
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0002",0.00,24.07,"ADFA","","","","4","",30.00,3.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1023
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0002",0.00,24.07,"XYLOC","","","","4","",3.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1024
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0002",0.00,24.07,"YUWH","","","","4","",1.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1025
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0002",0.00,10.00,"","BARE","","","6","",43.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1026
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0002",0.00,10.00,"","BAVE","","","6","",1.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1027
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0002",0.00,10.00,"","LITT","","","6","",50.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1028
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0002",0.00,10.00,"","ROCK","","","6","",0.80,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1029
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0002",0.00,10.00,"","WOOD","","","6","",4.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1030
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","FB","E","0003",0.00,24.07,"ERICA2","","","","5","",1.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1031
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","FB","E","0003",0.00,24.07,"LOSC2","","","","5","",5.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1032
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","GR","G","0003",0.00,24.07,"2GP","","","","5","",3.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1033
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0003",0.00,24.07,"ADFA","","","","4","",25.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1034
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0003",0.00,24.07,"MALA6","","","","4","",5.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1035
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0003",0.00,24.07,"XYLOC","","","","4","",3.00,3.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1036
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0003",0.00,24.07,"YUWH","","","","4","",1.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1037
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0003",0.00,10.00,"","BARE","","","6","",42.50,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1038
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0003",0.00,10.00,"","BAVE","","","6","",6.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1039
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0003",0.00,10.00,"","LITT","","","6","",41.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1040
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0003",0.00,10.00,"","WOOD","","","6","",10.00,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1041
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","FB","E","0004",0.00,24.07,"LOSC2","","","","5","",20.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1042
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","GR","G","0004",0.00,24.07,"2GP","","","","5","",5.00,1.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1043
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0004",0.00,24.07,"ADFA","","","","4","",15.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1044
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0004",0.00,24.07,"RHOV","","","","4","",5.00,4.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1045
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0004",0.00,24.07,"XYLOC","","","","4","",15.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1046
"02","1","USQ","A","024","  ","          ","    ","112008","FI","E25","  0","  0",1673.00," ","","","","  SA0SCT00","SH","B","0004",0.00,24.07,"YUWH","","","","4","",1.00,2.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1047
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0004",0.00,10.00,"","BARE","","","6","",28.80,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1048
"02","1","USQ","A","024","  ","   "," ","112008","FI","E25","  0","  0",1673.00," ","","","","SA0SCT","","Z","0004",0.00,10.00,"","BAVE","","","6","",1.30,0.00,0.00,4.00,0.00,13.00,4.00,"CNFPLUS10_102024","CNFPLUS10_1",1049
